"name","date","favno","retno","text"
"exldriving","1448321551","0","1","Congrats to our NBSuperSpender winner Jayne Hammond from who enjoys spending her points at http"
"funtimeworld1","1448321488","0","0","Last Minute Holidays FJ Vouchers UK"
"LowerRoss","1448321010","0","0","Utter disgrace at easyJet handling of cancellation to Paris flights No morals or understanding considering recent events whatsoever"
"Dawn60harris","1448320937","0","1","claims for compensation EasyJet has grounded my claim for flightdelay compensation

I recently flew"
"ImGilo","1448320654","0","0","sitting in C if thats not what I have paid for"
"ImGilo","1448320640","0","0","either pay for C or even now to pay to get it even though I have paid the to get C I need this resolved because I am not"
"ImGilo","1448320601","0","0","Ive paid for C on my return flight from Keflavik but after changing my flight on the app I have been given C without option to"
"w333gal","1448320487","0","0","why have and cancelled till th th of December R u cancelling flights on a week to week basis"
"ImGilo","1448320229","0","0","Hi Im unable to change my seat on my booking although I want to how i can I do this"
"rena_ribena21","1448320172","0","0","please can you let me know whats going on Thanks"
"tephi850","1448320120","0","5","Watch video on how we help to keep passengers moving in winter conditions"
"rena_ribena21","1448319993","0","0","its days time No one has emailed us to inform us what is going on past the nd Will flights resume or not"
"rena_ribena21","1448319930","0","0","Hi I am supposed to be going to sharm el sheikh on the rd of December Flights have been cancelled till the nd"
"theNewsfox","1448319728","0","1","The US global travel alert will stay in place until th Feb is that when the Easyjet sale begins"
"maria_grazia86","1448319706","0","0","would your airhostesses remove a passport from the aeroplane before checking the itinerary"
"BindyaBhudia","1448319651","0","0","my flight has been cancelled by easyjet How do i get a refund"
"MJowen174","1448319528","1","1","The US global travel alert will stay in place until th Feb is that when the Easyjet sale begins"
"MosaicGuys","1448319330","0","0","Raymond James Reaffirms Outperform Rating for easyJet plc EZJ Raymond James reiterated"
"WKRBNews","1448319276","0","0","Raymond James Reaffirms Outperform Rating for easyJet plc EZJ"
"WKRBNews","1448319275","0","0","Goodbody Stockbrokers Ltd Reaffirms Hold Rating for easyJet plc EZJ"
"MosaicGuys","1448319190","0","0","Goodbody Stockbrokers Ltd Reaffirms Hold Rating for easyJet plc EZJ Goodbody Stockbrokers"
"A320NEO_RBLX","1448319086","2","0","safety level easyjet"
"easyJetNews","1448319066","0","0","Demand on beach routes fuels record summer for"
"STEMplusD","1448319060","11","5","designs fashiontech EasyJets uniforms with sensors amp LEDs"
"happymanrocks","1448319054","0","0","you are pathetic"
"_jameslovegrove","1448318833","0","0","You know they probably have saved searches on Easyjet and Luxemburg P"
"lewisroper13","1448318563","0","0","ah thanks"
"veloburns","1448318542","0","0","are no so fast at processing my claim as they were to cancel my flight weeks and waiting"
"sam1991lawson","1448318464","0","2","claims for compensation EasyJet has grounded my claim for flightdelay compensation

I recently"
"FrDerekBeeching","1448318385","0","0","Incredibly long day Thanks to for being reasonably priced that I could book a flight home today amp not spend a fortune"
"James3Green","1448318318","1","0","Oh my days your website tablet experience is bad You need a big fat UX pie and some thick UI gravy and fast before you starve"
"iiNachoO","1448318296","0","9","personal finance from Stelios the founder of easyJet"
"zzzzz500101","1448318295","0","9","personal finance from Stelios the founder of easyJet"
"toby_medina","1448318295","0","9","personal finance from Stelios the founder of easyJet"
"l4rry_is_strong","1448318294","0","9","personal finance from Stelios the founder of easyJet"
"sejoux","1448318292","0","9","personal finance from Stelios the founder of easyJet"
"NathanGamer4","1448318292","0","9","personal finance from Stelios the founder of easyJet"
"AlanimosU","1448318292","0","9","personal finance from Stelios the founder of easyJet"
"mamasam00","1448318184","0","2","Poor customer service and terrible policy first time ever my lugage is refused on the plane ungainst my will"
"Dawn60harris","1448318137","0","2","claims for compensation EasyJet has grounded my claim for flightdelay compensation

I recently flew"
"easyJet","1448318130","0","0","Hi LauraJayne However please feel free to send us a DM if youd like us to check your request Iryna"
"AllieRenison","1448318123","0","0","So Easyjet in Luxembourg not even tagging their handle in case they change it doesnt charge for checked luggage Yes"
"finnsimsfilms","1448318021","0","0","thanks for great service with the the cancelled flight to Aberdeen from Birmingham you may want some pointers from them"
"easyJet","1448317932","0","0","Hi Ema Could you please send us a DM with more details so that we could look into it Iryna"
"easyJet","1448317824","0","0","Hi Jaki Sorry to hear about that Please feel free to send us a DM with your query so that we could look into it Iryna"
"easyJet","1448317748","0","0","Hi Megan Please check local airport restrictions Im afraid we cant provide you with such information Iryna"
"easyJet","1448317613","0","0","Hi Jessica Please accept our apologies for all inconvenience you had Iryna"
"easyJet","1448317561","0","0","Hi BenjaminSorry to hear thatThank you for your feedback regarding our pricesFor more info Iryna"
"ThisIs_LJ","1448317283","0","0","theres little point Gregorio Ive sent the complaint times already Safe to say the easyJet customerexperience is all negative"
"easyJet","1448317201","0","0","Hi Sorry to hear that you feel this way however thank you for your feedbackIryna"
"ThisIs_LJ","1448317191","0","0","Thanks I will Nothing even from the CEO at easyJet Shocking customerexperience"
"sarah_sand2js","1448317170","0","1","Id better start practicing my PA voice pa easyjet airbus instaaviation instagramaviation"
"TobyPalmer","1448317103","0","0","thanks for the response Can you confirm what time the plane left"
"bill1967yong","1448316970","0","2","Why has a later easy jet flight than our flight Ezy left but we are still delayed takes the mick NOTHAPPY"
"AeroNews","1448316809","0","0","easyJet Orders An Additional A Family Aircraft"
"easyJet","1448316715","0","0","Hi Chloé Sorry to hear that Please send us a DM with more details so that we could look into it Iryna"
"easyJet","1448316546","0","0","Hi Sam Sharm El Sheikh flights up to th of December have been cancelledPlease call our CS for further assistanceIryna"
"easyJet","1448316378","0","0","Hi Jack This shouldnt be a problem but the final decision is up to the airport security staff Iryna"
"easyJet","1448316286","0","0","Hi Toby Please see this link for for the latest updates Iryna"
"nosliwnk","1448316181","0","0","to on time no service to hours later"
"LucyJMFreeman","1448316165","0","0","Thanks I appreciate it Maybe finally I can get some resolve"
"puppyjohn1999","1448316098","0","2","easyJet chief to address Manx audience

Air links between Island and London top of agenda at TravelWatch event"
"nosliwnk","1448316027","0","0","when easyjet app available went from on time to plane under inspection"
"nosliwnk","1448315910","0","0","airport had no info just kept saying more info an hour later"
"eburt26","1448315807","0","0","when are you going to respond and reimburse for our accommodation amp expenses whilst stuck in Sharm Not even an acknowledgement"
"nosliwnk","1448315806","0","0","what part of my previous message about no G or wifi did you not understand"
"dakotafinancial","1448315749","0","0","Easyjet Plc Stock Rating Reaffirmed by ESYJY"
"WatchlistN","1448315732","0","0","Beaufort Securities Reiterates Buy Rating for Easyjet Plc ESYJY"
"WatchlistN","1448315731","0","0","Easyjet Plc Stock Rating Reaffirmed by ESYJY"
"SpecialPlanes","1448315725","0","0","easyJet is expected to arrive at London Gatwick EGKKLGW in minutes at PM GMT flightaware"
"CRCMTUNISIA","1448315703","0","0","Easyjet to halt Morocco flights from Glasgow after Tunisia beach attacks"
"intercooleronli","1448315613","0","0","Beaufort Securities Reiterates Buy Rating for Easyjet Plc ESYJY"
"matt044907","1448315423","0","0","cancel flights to sharm sharmelsheikh until th January I hope theres a resort left to return to next year"
"jmaureydelaunay","1448315372","0","0","Worse customer service ever over days still waiting to get a resolution heck a reply from CEO Carol McCall executive team"
"megankimcom","1448315174","0","0","the route is Amsterdam to London Gatwick Im buying worth of cheese Id like to know if Im allowed Thank you"
"RayanDkhilFLY","1448315016","0","0","by planespottinguk easyjet airplanegeek aircraftgeek airplane airline aircraft boeing airbus aviation p"
"myflightcomp","1448314968","0","2","Why has a later easy jet flight than our flight Ezy left but we are still delayed takes the mick NOTHAPPY"
"realbusinesscom","1448314687","2","9","personal finance from Stelios the founder of easyJet"
"Swallis1970","1448314585","0","2","Why has a later easy jet flight than our flight Ezy left but we are still delayed takes the mick NOTHAPPY"
"Peterroberts59","1448314284","0","1","you are a star Thank you"
"ozuistanbulhub","1448314265","0","6","celebrates years with record profit and return on capital employed"
"GaryHospEx","1448314096","2","0","booked th to th �� Carnival Ayamonte ����"
"LouWhitehead21","1448313715","0","1","Disgusted with amp summer pricing policy Friendly Low Fares Can fly to Bangkok cheaper than Major"
"Ben_Whitehead","1448313667","1","1","Disgusted with amp summer pricing policy Friendly Low Fares Can fly to Bangkok cheaper than Majorca lowcostnope"
"hatimrajab","1448313612","0","0","easyjet is the WORST airlines everI DO NOT RECOMMEND IT at all Staff are extremely rude unprofessional and rude employees ��������"
"JenM2015","1448313602","0","0","hey Perry Had an email from easyjet to say all flights cancelled until th Jan next year"
"chloevanbergen","1448313525","1","0","Nice one Overbooked flight confiscated hand luggage Now transporting my belongings in an orange bin bag"
"codingexplained","1448313426","1","0","EasyJet to Innovate Aviation Industry with Artificial Intelligence"
"ibellcowlinrec","1448313371","0","0","easyJet hires its first Head of DataScience and posts record profits"
